timestamp,robot_state,servo_on,emergency_stopped,safety_stopped,joint_position,joint_velocity,joint_current,joint_temperature,joint_torque,task_position,task_orientation
2026-05-28 11:04:56.259345,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[45.0, 43.0, 46.0, 55.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:04:57.300260,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[45.0, 43.0, 46.0, 56.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:04:58.338318,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[46.0, 43.0, 46.0, 55.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:04:59.383685,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[46.0, 43.0, 46.0, 55.0, 53.0, 55.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:00.427903,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[45.0, 43.0, 47.0, 55.0, 54.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:01.448235,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[46.0, 43.0, 46.0, 56.0, 53.0, 55.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:02.488342,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[45.0, 43.0, 46.0, 56.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:03.536315,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[45.0, 44.0, 46.0, 55.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:04.577427,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[45.0, 45.0, 46.0, 56.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:05.609864,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[45.0, 43.0, 47.0, 55.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:06.649182,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[46.0, 43.0, 46.0, 56.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:07.685033,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[45.0, 44.0, 46.0, 56.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:08.719288,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[46.0, 44.0, 46.0, 56.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:09.759990,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[46.0, 43.0, 46.0, 55.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:10.796560,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[46.0, 44.0, 46.0, 56.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:11.807554,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[46.0, 43.0, 47.0, 55.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:12.829171,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[45.0, 43.0, 46.0, 56.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:13.871124,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[45.0, 44.0, 46.0, 56.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:14.907109,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[46.0, 44.0, 47.0, 56.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:15.950187,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[45.0, 44.0, 47.0, 55.0, 53.0, 55.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:16.978203,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[45.0, 43.0, 46.0, 56.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:17.989021,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[45.0, 43.0, 46.0, 55.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:19.029602,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[46.0, 43.0, 46.0, 56.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:20.073696,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[46.0, 43.0, 47.0, 55.0, 51.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:21.109781,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[46.0, 43.0, 47.0, 56.0, 53.0, 55.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:22.151782,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[46.0, 43.0, 47.0, 56.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:23.188557,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[45.0, 44.0, 46.0, 56.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:24.222126,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[45.0, 44.0, 46.0, 55.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:25.262124,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[46.0, 44.0, 46.0, 56.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:26.287254,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[45.0, 43.0, 46.0, 55.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:27.296009,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[45.0, 44.0, 46.0, 55.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:28.330928,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[46.0, 44.0, 46.0, 56.0, 53.0, 57.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:29.379606,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[45.0, 44.0, 46.0, 56.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:30.421326,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[46.0, 43.0, 47.0, 56.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:31.455361,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[46.0, 43.0, 46.0, 55.0, 54.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:32.488391,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[45.0, 43.0, 47.0, 56.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:33.521541,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[46.0, 44.0, 46.0, 56.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:34.544404,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[46.0, 42.0, 47.0, 55.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.2, 180.0, 90.1]"
2026-05-28 11:05:35.564512,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[46.0, 43.0, 47.0, 56.0, 54.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:36.597536,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[45.0, 44.0, 47.0, 56.0, 54.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:37.615601,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[46.0, 44.0, 46.0, 55.0, 54.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:38.669737,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[45.0, 43.0, 46.0, 56.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:39.706575,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[45.0, 43.0, 46.0, 56.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:40.750590,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[46.0, 44.0, 46.0, 56.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:41.788171,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[45.0, 43.0, 47.0, 55.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:42.831742,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[45.0, 44.0, 46.0, 55.0, 53.0, 55.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:43.885672,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[46.0, 44.0, 46.0, 55.0, 54.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:44.930142,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[45.0, 44.0, 46.0, 56.0, 53.0, 55.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:45.965645,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[45.0, 44.0, 46.0, 55.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:47.004894,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[45.0, 43.0, 47.0, 56.0, 54.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:48.061923,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[46.0, 43.0, 46.0, 55.0, 53.0, 57.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:49.102777,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[46.0, 43.0, 46.0, 56.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:50.150001,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[46.0, 43.0, 47.0, 56.0, 54.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:51.211534,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[46.0, 43.0, 47.0, 56.0, 52.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:52.251860,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[45.0, 44.0, 46.0, 55.0, 54.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:53.296716,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[46.0, 43.0, 46.0, 56.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:54.335814,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[45.0, 44.0, 46.0, 56.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:55.383639,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[46.0, 43.0, 47.0, 56.0, 53.0, 57.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:56.430833,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[46.0, 44.0, 47.0, 56.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:57.465895,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[45.0, 42.0, 46.0, 56.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
2026-05-28 11:05:58.504352,STANDALONE RUNNING,True,False,False,"[0.0, 0.0, 90.0, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 2722.0, -3266.0, -624.0, -93.0, 158.0]","[46.0, 43.0, 46.0, 56.0, 53.0, 56.0]","[0.0, -2.7, -2.8, 0.4, 0.0, 0.0]","[367.6, 7.5, 196.5]","[90.1, 180.0, 89.9]"
